Id,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate,WordParam,DateParam
1460524,1/10/2018,1/19/2018,ETA 1/11,40 HC,MSC,IMPORT,NAVARRE,OH,44662,CLEVELAND,OH,44110,68,1000,700,ETA,1/11/2018
1460553,1/15/2018,1/26/2018,ETA 1/14,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,3800,4200,ETA,1/14/2018
1460561,1/15/2018,1/25/2018,ETA 1/14,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,3500,3900,ETA,1/14/2018
1460562,1/15/2018,1/24/2018,ETA 1/14,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2800,3300,ETA,1/14/2018
1460563,1/15/2018,1/24/2018,ETA 1/14,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2800,3200,ETA,1/14/2018
1460564,1/15/2018,1/19/2018,ETA 1/14,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2900,3300,ETA,1/14/2018
1460565,1/15/2018,1/22/2018,ETA 1/14,20FT CONTAINER,NYK,IMPORT,WHYTHEVILLE,VA,24382,NORFOLK,VA,TBD,0,2600,3000,ETA,1/14/2018
1460567,1/22/2018,1/23/2018,eta 1/14,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1100,1000,eta,1/14/2018
1460569,1/19/2018,1/22/2018,eta 1/14,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1100,1000,eta,1/14/2018
1460570,1/23/2018,1/24/2018,eta 1/14,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,eta,1/14/2018
1460571,1/24/2018,1/25/2018,eta 1/14,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1100,1000,eta,1/14/2018
1460572,1/24/2018,1/25/2018,eta 1/14,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1100,1000,eta,1/14/2018
1460573,1/24/2018,1/25/2018,eta 1/14,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1100,1000,eta,1/14/2018
1460574,1/23/2018,1/24/2018,eta 1/15,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1200,1200,eta,1/15/2018
1460575,1/23/2018,1/24/2018,eta 1/15,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1200,1200,eta,1/15/2018
1460576,1/23/2018,1/24/2018,eta 1/15,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,1200,1200,eta,1/15/2018
1460577,1/22/2018,1/31/2018,eta 1/20,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,eta,1/20/2018
1460578,1/22/2018,1/31/2018,eta 1/20,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,eta,1/20/2018
1460579,2/1/2018,2/2/2018,eta 1/20,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,eta,1/20/2018
1460580,2/1/2018,2/2/2018,eta 1/20,40 HC,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,900,1000,eta,1/20/2018
1460582,1/10/2018,1/18/2018,CUT 1/19,40FT CONTAINER,APL,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,1/19/2018
1460623,1/19/2018,1/18/2018,ETA 1/16,20FT CONTAINER,OOCL,IMPORT,LEWISVILLE,TX,75067,HASLET,TX,76052,38,700,900,ETA,1/16/2018
1460635,1/16/2018,1/18/2018,CUT 1/18,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,MT PLEASANT,SC,29460,0,1600,1800,CUT,1/18/2018
1460645,1/16/2018,1/19/2018,CUT 1/19,40 HC,APL,EXPORT,KINGS MOUNTAIN,NC,28086,MT. PLEASANT,SC,29464,222,1700,2000,CUT,1/19/2018
1460657,1/24/2018,1/25/2018,CUT 1/18,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,MT PLEASANT,SC,29460,0,1600,1800,CUT,1/18/2018
1460658,1/15/2018,1/18/2018,ETA 1/15,40 HC,HAMBURG SUD,IMPORT,EVANSVILLE,IN,47711,CHICAGO,IL,60666,309,3600,3800,ETA,1/15/2018
1460768,1/24/2018,1/25/2018,ETA 1/16,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,ETA,1/16/2018
1460770,1/24/2018,1/25/2018,ETA 1/16,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,ETA,1/16/2018
1460771,1/24/2018,1/25/2018,ETA 1/16,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,ETA,1/16/2018
1460772,1/22/2018,1/24/2018,ETA 1/16,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,ETA,1/16/2018
1460773,1/22/2018,1/24/2018,ETA 1/16,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,ETA,1/16/2018
1460774,1/10/2018,2/1/2018,ETA 1/15,45 HC,COSCO,IMPORT,NEW ORLEANS,LA,70119,NEW ORLEANS,LA,0,0,700,1100,ETA,1/15/2018
1460913,1/11/2018,1/12/2018,CUT 1/15,40 STD,MOL,EXPORT,TULATIN,OR,97062,TACOMA,WA,98421,156,3300,4000,CUT,1/15/2018
1460984,1/26/2018,1/29/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460985,1/24/2018,1/25/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460986,1/24/2018,1/25/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460987,1/24/2018,1/25/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460988,1/25/2018,1/26/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460989,1/25/2018,1/26/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460990,1/25/2018,1/26/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460991,1/25/2018,1/26/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2200,2500,eta,1/19/2018
1460992,1/25/2018,1/26/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2200,2500,eta,1/19/2018
1460993,1/25/2018,1/26/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2200,2500,eta,1/19/2018
1460994,1/26/2018,1/29/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2200,2500,eta,1/19/2018
1460995,1/26/2018,1/29/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2200,2500,eta,1/19/2018
1460996,1/26/2018,1/29/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2200,2500,eta,1/19/2018
1460997,1/29/2018,1/30/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1460998,1/29/2018,1/30/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,1800,2100,eta,1/19/2018
1460999,1/24/2018,1/25/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1461001,1/19/2018,1/23/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1461002,1/25/2018,1/26/2018,eta 1/19,40 HC,EVERGREEN,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2200,eta,1/19/2018
1461003,1/29/2018,1/30/2018,eta 1/19,40 HC,EVERGREEN,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,1300,1600,eta,1/19/2018
1461004,1/29/2018,1/30/2018,eta 1/19,40 HC,EVERGREEN,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,1300,1600,eta,1/19/2018
1461014,1/19/2018,1/23/2018,eta 1/19,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,1/19/2018
1461363,1/12/2018,1/15/2018,cut 1/16,20 STD,MSC,EXPORT,HENRICO,VA,23231,PORTSMOUTH,VA,23707,87,1000,1200,cut,1/16/2018
1461367,1/12/2018,1/12/2018,ETA 1/10,45FT CONTAINER,MAERSK,IMPORT,CORAL SPRINGS,FL,33065,MIAMI,FL,33132,41,800,1000,ETA,1/10/2018
1461377,1/16/2018,1/17/2018,ETA 1/10,40FT REEFER,APL,IMPORT,JACKSONVILLE,FL,32203,GARDEN CITY,GA,TBD,0,3900,4200,ETA,1/10/2018
1461389,1/22/2018,1/25/2018,eta 1/22,40 HC,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,1800,2000,eta,1/22/2018
1461395,1/22/2018,1/26/2018,ETA 1/22,40 HC,CMA,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,1900,2100,ETA,1/22/2018
1461397,1/19/2018,1/19/2018,eta 1/16,40 STD,HAPAG LLOYD,IMPORT,SEYMOUR,IN,47274,INDIANAPOLIS,IN,46225,63,600,800,eta,1/16/2018
1461417,1/15/2018,1/17/2018,ETA 1/14,40 STD,HAPAG LLOYD,IMPORT,SEYMOUR,IN,47274,INDIANAPOLIS,IN,46225,63,600,800,ETA,1/14/2018
1461471,1/23/2018,1/24/2018,eta 1/12,40 STD,HAPAG,IMPORT,KERNERSVILLE,NC,27284,NORFOLK,VA,23703,252,1500,1600,eta,1/12/2018
1461556,1/15/2018,1/25/2018,ETA 1/15,40 STD,COSCO,IMPORT,GREENWOOD,IN,46143,LOUSIVILLE,KY,40212,104,1800,2000,ETA,1/15/2018
1461558,1/11/2018,1/26/2018,CUT 1/23,20FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,600,700,CUT,1/23/2018
1461561,1/11/2018,1/26/2018,CUT 1/23,20FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,600,700,CUT,1/23/2018
1461592,1/11/2018,1/11/2018,ETA 1/11,40FT CONTAINER,COSCO,IMPORT,BUFORD,GA,30515,AUSTELL,GA,30106,54,700,1100,ETA,1/11/2018
1461634,1/11/2018,1/16/2018,eta 1/12,20FT CONTAINER,ZIM,IMPORT,ELGIN,IL,60123,HARVEY,IL,60426,53,2300,2400,eta,1/12/2018
1461639,1/11/2018,1/16/2018,eta 1/12,20FT CONTAINER,ZIM,IMPORT,ELGIN,IL,60123,HARVEY,IL,60426,53,2000,2200,eta,1/12/2018
1461642,1/11/2018,1/15/2018,ETA 1/12,20FT CONTAINER,ZIM,IMPORT,ELGIN,IL,60123,HARVEY,IL,60426,53,1100,1200,ETA,1/12/2018
1461650,1/12/2018,1/16/2018,eta 1/12,40 HC,ZIM,IMPORT,ROSELLE,IL,60172,HARVEY,IL,60426,40,900,1100,eta,1/12/2018
1461692,1/24/2018,1/25/2018,ETA 1/19,40 STD,EVERGREEN,IMPORT,MT PLEASANT,TX,75455,SEABROOK,TX,77586,282,1800,2200,ETA,1/19/2018
1461694,1/25/2018,1/26/2018,ETA 1/19,40 STD,EVERGREEN,IMPORT,MT PLEASANT,TX,75455,SEABROOK,TX,77586,282,1800,2200,ETA,1/19/2018
1461695,1/23/2018,1/24/2018,ETA 1/19,20 STD,EVERGREEN,IMPORT,MT PLEASANT,TX,75455,SEABROOK,TX,77586,282,1800,2200,ETA,1/19/2018
1461723,1/15/2018,1/17/2018,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,1300,1400,ETA,1/11/2018
1461727,1/15/2018,1/22/2018,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,2500,2600,ETA,1/11/2018
1461735,1/10/2018,1/31/2018,ETA 1/10,20 STD,MSC,IMPORT,COLUMBUS,IN,47201,ELWOOD,IL,60421,239,1700,1800,ETA,1/10/2018
1461738,1/17/2018,1/18/2018,CUT 1/19,20 STD,YANG MING,EXPORT,ATLANTA,GA,30336,GARDEN CITY,GA,31408,260,1600,1800,CUT,1/19/2018
1461788,1/10/2018,1/31/2018,ETA 1/10,20 STD,MSC,IMPORT,COLUMBUS,IN,47201,ELWOOD,IL,60421,239,1800,1900,ETA,1/10/2018
1461822,1/11/2018,1/19/2018,Cutoff 1/23,40FT CONTAINER,MSC,EXPORT,FAYETTEVILLE,NC,28302,WILMINGTON,NC,28401,90,700,1200,Cut,1/23/2018
1461828,1/10/2018,1/31/2018,ETA 1/10,20 STD,MSC,IMPORT,COLUMBUS,IN,47201,ELWOOD,IL,60421,239,1700,1800,ETA,1/10/2018
1461835,1/10/2018,2/1/2018,ETA 1/10,20 STD,MSC,IMPORT,COLUMBUS,IN,47201,ELWOOD,IL,60421,239,1700,1800,ETA,1/10/2018
1461837,1/10/2018,1/31/2018,ETA 1/10,20 STD,MSC,IMPORT,COLUMBUS,IN,47201,ELWOOD,IL,60421,239,1700,1800,ETA,1/10/2018
1461865,1/12/2018,1/29/2018,ETA 1/12,40 HC,CMA,IMPORT,ATWOOD,KS,67730,KANSAS CITY,MO,64161,413,3400,3700,ETA,1/12/2018
1461879,1/11/2018,1/16/2018,ETA 1/12,20FT CONTAINER,ZIM,IMPORT,ELGIN,IL,60123,HARVEY,IL,60426,53,1100,1200,ETA,1/12/2018
1461895,1/15/2018,1/23/2018,ETA 1/15,40 HC,HAPAG,IMPORT,WILLIAMSPORT,MD,21795,NORFOLK,VA,23505,257,2200,2400,ETA,1/15/2018
1461908,1/15/2018,1/24/2018,ETA 1/15,40 HC,HAPAG,IMPORT,WILLIAMSPORT,MD,21795,NORFOLK,VA,23505,257,2200,2300,ETA,1/15/2018
1461931,1/11/2018,1/12/2018,eta 1/4,40 HC,MOL,IMPORT,JACKSONVILLE,FL,32218,GARDEN CITY,GA,31408,132,1100,1400,eta,1/4/2018
1461985,1/11/2018,1/22/2018,ETA 1/11,40 HC,HAPAG LLOYD,IMPORT,ATLANTA,GA,30349,SAVANNAH,GA,31408,250,3900,4800,ETA,1/11/2018
1461987,1/16/2018,1/18/2018,CUT 1/18,40 HC,OOCL,EXPORT,OLIVE BRANCH,MS,38654,MEMPHIS,TN,38116,15,900,1100,CUT,1/18/2018
1461988,1/11/2018,1/23/2018,ETA 1/11,40 HC,HAPAG LLOYD,IMPORT,ATLANTA,GA,30349,SAVANNAH,GA,31408,250,3400,4300,ETA,1/11/2018
1462027,1/17/2018,1/19/2018,CUT 1/19,40 HC,EVERGREEN,EXPORT,DUNN,NC,29335,NORFOLK,VA,23507,423,1500,1600,CUT,1/19/2018
1462069,1/19/2018,1/23/2018,eta 1/15,40 STD,ZIM,IMPORT,ALPHARETTA,GA,30004,GARDEN CITY,GA,31408,287,2000,2300,eta,1/15/2018
1462251,1/18/2018,1/27/2018,ETA 1/18,45 HC,MOL,IMPORT,GRANITE FALLS,NC,28630,MT PLEASANT,SC,29464,268,2200,2500,ETA,1/18/2018
1462284,1/25/2018,1/25/2018,ETA 1/18,45 HC,MOL,IMPORT,ANDERSON,SC,29621,MT PLEASANT,SC,29464,230,1600,1800,ETA,1/18/2018
1462324,1/18/2018,1/29/2018,ETA 1/18,45 HC,MOL,IMPORT,ANDERSON,SC,29621,MT PLEASANT,SC,29464,230,1900,2100,ETA,1/18/2018
1462517,1/11/2018,1/17/2018,ETA 1/12,20FT CONTAINER,MSC,IMPORT,MIDDLEFIELD,OH,44062,CLEVELAND,OH,44110,37,500,800,ETA,1/12/2018
1462533,1/12/2018,1/13/2018,ETA 1/04,40FT CONTAINER,HYUNDAI,IMPORT,GRAND RAPIDS,MI,49503,ELWOOD,IL,60421,197,1900,2000,ETA,1/4/2018
1462547,1/15/2018,1/16/2018,CUT 1/22,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2400,2600,CUT,1/22/2018
1462598,1/15/2018,1/16/2018,CUT 1/22,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2400,2600,CUT,1/22/2018
1462599,1/16/2018,1/17/2018,CUT 1/22,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2400,2500,CUT,1/22/2018
1462600,1/16/2018,1/17/2018,CUT 1/22,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2300,2500,CUT,1/22/2018
1462611,1/11/2018,1/17/2018,ETA 1/13,40 HC,MSC,IMPORT,MOGADORE,OH,44260,CLEVELAND,OH,44110,55,600,700,ETA,1/13/2018
1462613,1/16/2018,1/17/2018,CUT 1/22,40FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2100,2200,CUT,1/22/2018
1462627,1/17/2018,1/19/2018,CUT:12/29,20FT CONTAINER,YANG MING,EXPORT,MILLINGTON,TN,38053,MEMPHIS,TN,38118,30,1000,1200,CUT,12/29/2018
1462646,1/11/2018,1/18/2018,eta 1/10,40 HC,SUDU,IMPORT,NEWARK,NJ,7105,STATEN ISLAND,NY,10303,13,1600,1700,eta,1/10/2018
1462670,1/15/2018,1/18/2018,CUT 1/19,40 HC,MAERSK,EXPORT,ELGIN,IL,60124,ELWOOD,IL,60423,62,1100,1400,CUT,1/19/2018
1462679,1/18/2018,1/19/2018,CUT 1/19,20 STD,MAERSK,EXPORT,FOREST PARK,GA,30297,GARDEN CITY,GA,31408,239,1700,1900,CUT,1/19/2018
1462689,1/17/2018,1/25/2018,CUT 1/26,20FT CONTAINER,YANG MING,EXPORT,MILLINGTON,TN,38053,MEMPHIS,TN,38118,30,1000,1200,CUT,1/26/2018
1462777,1/12/2018,1/16/2018,cut 1/18,40 HC,MSC,EXPORT,EDEN,NC,27288,MOUNT PLEASANT,SC,29464,315,2100,2300,cut,1/18/2018
1462779,1/12/2018,1/15/2018,ETA 1/12,40 HC,MAERSK,IMPORT,LAGRANGE,GA,30240,SAVANNAH,GA,31408,261,2300,2700,ETA,1/12/2018
1462790,1/19/2018,1/24/2018,ETA 1/17,40 HC,CMA,IMPORT,MARIETTA,OH,45750,COLUMBUS,OH,43207,127,1100,1200,ETA,1/17/2018
1462791,1/11/2018,1/30/2018,CUT 2/05,40FT CONTAINER,EVERGREEN,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/5/2018
1462793,1/11/2018,1/19/2018,ETA 1/11,20FT CONTAINER,MAERSK,IMPORT,DURHAM,NC,27704,CHARLESTON,SC,60636,782,2200,2200,ETA,1/11/2018
1462803,1/11/2018,1/30/2018,CUT 2/05,40FT CONTAINER,EVERGREEN,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/5/2018
1462804,1/11/2018,1/31/2018,CUT 2/05,40FT CONTAINER,EVERGREEN,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/5/2018
1462806,1/11/2018,1/31/2018,CUT 2/05,40FT CONTAINER,EVERGREEN,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/5/2018
1462808,1/11/2018,1/31/2018,CUT 2/05,40FT CONTAINER,EVERGREEN,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/5/2018
1462838,1/11/2018,1/22/2018,CUT 1/24,40FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,1/24/2018
1462846,1/11/2018,1/30/2018,CUT 01/30,40 STD,OOCL,EXPORT,MOUNT PROSPECT,IL,60056,ELWOOD,IL,0,0,1300,1600,CUT,1/30/2018
1462848,1/15/2018,1/18/2018,ETA 1/11,40 HC,HAMBURG SUD,IMPORT,RIVERSIDE,MI,49084,ELMWOOD,IL,60421,123,1400,1800,ETA,1/11/2018
1462850,1/11/2018,1/24/2018,CUT 1/24,40FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,1/24/2018
1462855,1/11/2018,1/23/2018,CUT 1/24,40FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,1/24/2018
1462863,1/11/2018,1/23/2018,CUT 1/24,40FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,1/24/2018
1462866,1/17/2018,1/24/2018,ETA 1/14,40 HC,MOL,IMPORT,GAFFNEY,SC,29341,MT.PLEASANT,SC,29464,231,1600,1700,ETA,1/14/2018
1462877,1/10/2018,1/23/2018,ETA 1/8,40 STD,ZIM,IMPORT,AUGUSTA,GA,30901,SAVANNAH,GA,31408,137,1400,1700,ETA,1/8/2018
1462878,1/10/2018,1/19/2018,ETA 1/8,40 STD,ZIM,IMPORT,AUGUSTA,GA,30901,SAVANNAH,GA,31408,137,1200,1500,ETA,1/8/2018
1462879,1/10/2018,1/19/2018,ETA 1/8,40 STD,ZIM,IMPORT,AUGUSTA,GA,30901,SAVANNAH,GA,31408,137,1200,1500,ETA,1/8/2018
1462880,1/10/2018,1/19/2018,ETA 1/8,40 STD,ZIM,IMPORT,AUGUSTA,GA,30901,SAVANNAH,GA,31408,137,1200,1500,ETA,1/8/2018
1462881,1/10/2018,1/22/2018,ETA 1/8,40 STD,ZIM,IMPORT,LITHONIA,GA,30058,SAVANNAH,GA,31408,254,1900,2100,ETA,1/8/2018
1462911,1/12/2018,1/17/2018,eta  1/11,40 HC,HAPAG,IMPORT,SOUTHBEND,IN,46628,FRANKLIN PARK,IL,60131,109,2100,2900,eta,1/11/2018
1462942,1/12/2018,1/18/2018,ETA 1/18,40 STD,MSC,IMPORT,ROCK HILL,SC,29730,MT PLEASANT,SC,29464,189,1400,1600,ETA,1/18/2018
1462945,2/13/2018,2/16/2018,CUT 2/16,40 STD,OOCL,EXPORT,ALTON,MO,65606,MEMPHIS,TN,38109,169,1400,1400,CUT,2/16/2018
1462946,2/13/2018,2/15/2018,CUT 2/16,40 STD,OOCL,EXPORT,ALTON,MO,65606,MEMPHIS,TN,38109,169,1400,1400,CUT,2/16/2018
1462947,2/19/2018,2/21/2018,CUT 2/23,40 STD,MSC,EXPORT,ALTON,MO,65606,MEMPHIS,TN,38109,169,1100,1300,CUT,2/23/2018
1462948,2/19/2018,2/22/2018,CUT 2/23,40 STD,MSC,EXPORT,ALTON,MO,65606,MEMPHIS,TN,38109,169,1100,1300,CUT,2/23/2018
1462951,1/12/2018,1/19/2018,ETA 1/18,40 STD,MSC,IMPORT,ROCK HILL,SC,29730,MT PLEASANT,SC,29464,189,1400,1600,ETA,1/18/2018
1462963,1/16/2018,1/19/2018,ETA 1/13,40FT REEFER,MSC,IMPORT,MEDLEY,FL,33178,FORT LAUDERDALE,FL,33301,34,3700,3900,ETA,1/13/2018
1462975,1/11/2018,1/18/2018,CUT 1/22,20FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,1/22/2018
1462979,1/16/2018,1/18/2018,cut 1/18,40 STD,MSC,EXPORT,AXIS,AL,36505,MOBILE,AL,36603,20,800,800,cut,1/18/2018
